Title,Autor,Year
Tasks for Assessing Skills of Computational Thinking,"Palts, Tauno and Pedaste, Margus",2017
Growth Mindset in Computational Thinking Teaching and Teacher Training,"Lodi, Michael",2017
Teaching Computational Thinking to 8-Year-Olds through ScratchJr,"Faber, Hylke H. and van der Ven, Jan Salvador and Wierdsma, Menno D.M.",2017
Promoting computational thinking and creativeness in primary school children,"Chiazzese, Giuseppe and Fulantelli, Giovanni and Pipitone, Vito and Taibi, Davide",2017
Assessing implicit computational thinking in zoombinis gameplay,"Rowe, Elizabeth and Asbell-Clarke, Jodi and Gasca, Santiago and Cunningham, Kathryn",2017
Improving Computational Thinking Using Follow and Give Instructions,"Figueiredo, Jos\'{e} and Garc\'{\i}a-Pe\~{n}alvo, Francisco J.",2017
Parallel computational thinking,"Kirkpatrick, Keith",2017
Computational Thinking App Design Mat: Supporting the Development of Students' Computational Thinking Skills (Abstract Only),"Jimenez, Yerika and Hays, Theodore and Gardner-McCune, Christina",2017
Computational thinking issues,"Garc\'{\i}a-Pe\~{n}alvo, Francisco J.",2017
Enhancing Stanford Design Thinking for Kids with Digital Technologies A Participatory Action Research Approach to Challenge-Based Learning,"Motschnig, Renate and Pfeiffer, Daniel and Gawin, Anna and Gawin, Peter and Steiner, Michael and Streli, Lisa",2018
Sol y Agua: A Game-based Learning Platform to Engage Middle-school Students in STEM,"Akbar, Monika and Dura, Lucia and Gates, Ann Q. and Ortega, Angel and Roy, Mary K and Santiago, Claudia and Tellez, Jesus G and Villa, Elsa",2018
Automating the Detection of Personally Identifiable Information (PII) in Japanese-American WWII Incarceration Camp Records,"Marciano, Richard and Underwood, William and Hanaee, Mohammad and Mullane, Connor and Singh, Aakanksha and Tethong, Zayden",2018
Production of Scratch Learning Objects by Elementary School Students,"Kaminski, Márcia Regina and Boscarioli, Clodis",2018
Effects of Professional Development on Programming Knowledge and Self-Efficacy,"Reimer, Yolanda J. and Coe, Michael and Blank, Lisa M. and Braun, Jeffrey",2018
Teaching and Learning Computer Science for Primary School Teachers: an Argentine Experience,"Casali, Ana and Zanarini, Dante and Monjelat, Natalia and San Martín, Patricia",2018
Building-Blocks: Generating 3D Design by Snapping Blocks,"Vinayakumar, R and Soman, KP and Menon, Pradeep",2018
Evaluation Model for Improving Ambient Learning Systems Towards Achieving Sustainable Development Goal Four,"Mwendia, Simon Nyaga",2018
Machine Learning based Fast Reading Algorithm for Future ICT based Education,"Jeon, Hyonam and Oh, Hayoung and Lee, Jaejun",2018
Assessing Learning Behavior and Cognitive Bias from Web Logs,"Rao, Rashmi Jayathirtha and Stewart, Christopher and Perez, Arnulfo and Renganathan, Siva Meenakshi",2018
Little Engineers: Young Children's Learning Patterns in an Educational Robotics Project,"Chou, Pao-Nan",2018
Unplugged Robotics to Increase K-12 Students’ Engineering Interest and Attitudes,"Miller, Blanca and Kirn, Adam and Anderson, Mercedes and Major, Justin C. and Feil-Seifer, David and Jurkiewicz, Melissa",2018
"An instructional framework, model lessons, and professional learning program for science standards-aligned computing in 4th-12th grade classrooms","Lehmkuhl-Dakhwe, K. Virginia",2018
Map-Blocks: Playing with Online Data and Infuse to Think in a Computational Way,"Vinayakumar, R and Soman, KP and Menon, Pradeep",2018
YouTube aware Personalized Ranking System for Future ICT Education,"Lee, Jihyeon and Oh, Hayoung",2018
Alg-Design: Facilitates to Learn Algorithmic Thinking for Beginners,"Vinayakumar, R and Soman, KP and Menon, Pradeep",2018
Comparison between the use of pseudocode and visual programming in programming teaching: An evaluation from scratch tool,"Rezende, Críscilla M. C. and Bispo, Esdras L.",2018
DB-Learn: Studying Relational Algebra Concepts by Snapping Blocks,"Vinayakumar, R and Soman, KP and Menon, Pradeep",2018
A Mapping Study of Computational Thinking and Programming in Brazilian K-12 Education,"Santos, Priscila S. C. and Araujo, Luis Gustavo J. and Bittencourt, Roberto A.",2018
Poster: A Conceptual Model for Cooperative Thinking,"Russo, Daniel and Missiroli, Marcello and Ciancarini, Paolo",2018
“Evolution”: Design and Implementation of Digital Educational Material to Strengthen Computational Thinking Skills,"Rico Lugo, Mauricio Javier and Olabe, Xabier Basogain and Niño, Nancy Moreno",2018
Towards an Analysis of Computational Thinking,"Velázquez-Iturbied, J. Ángel",2018
Computational Thinking and Coding Subject in Primary Schools: Methodological Approach Based on Alternative Cooperative and Individual Learning Cycles,"Vlahu-Gjorgievska, Elena and Videnovik, Maja and Trajkovik, Vladimir",2018
Computational Thinking: Learning by Doing with the Cinco Adventure Game Tool,"Gossen, Frederik and Kühn, Dennis and Margaria, Tiziana and Lamprecht, Anna-Lena",2018
AlgoThink: An Algorithmic Computational Thinking Approach,"Altaher, Marah and Ferchichi, Ahmed",2018
A Tool for the Introduction of Programming and Computational Thinking with Motivation using Virtual Reality,"Barbosa Raposo, Alberto and Curasma, Herminio Paucar",2018
CT4All: Enhancing Computational Thinking Skills in Adolescents with Autism Spectrum Disorders,"Munoz, Roberto and Schumacher Barcelos, Thiago and Villarroel, Rodolfo",2018
Computational Thinking Between Philosophy and STEM—Programming Decision Making Applied to the Behavior of “Moral Machines” in Ethical Values Classroom,"Seoane Pardo, Antonio Miguel",2018
Learning Scenarios for the Subject Methodology of Programming From Evaluating the Computational Thinking of New Students,"Rojas-López, Arturo and García-Peñalvo, Francisco José",2018
Tools to Support the Teaching-Learning of Computational Thinking in Brazil,"Pierim Pereira, Nícolas and dos Santos Silva, Kennedy and Odakura, Valguima",2018
Supporting Computational Thinking Development in K-6,"Falkner, Katrina and Vivian, Rebecca and Falkner, Nickolas",2018
Towards playful learning and computational thinking — Developing the educational robot BRICKO,"Pedersen, Bjarke Kristian Maigaard Kjær and Andersen, Kamilla Egedal and J⊘rgensen, Anders and Köslich, Simon and Sherzai, Fardin and Nielsen, Jacob",2018
Integration of computational thinking skills in STEM-driven computer science education,"Burbaitė, Renata and Drąsutė, Vida and Štuikys, Vytautas",2018
Computational Thinking Education for Children: Algorithmic Thinking and Debugging,"Wong, Gary K.W. and Jiang, Shan",2018
Developing Computational Thinking Skills in Adolescents With Autism Spectrum Disorder Through Digital Game Programming,"Munoz, Roberto and Villarroel, Rodolfo and Barcelos, Thiago S. and Riquelme, FabiáN and Quezada, ÁNgeles and Bustos-Valenzuela, Patricia",2018
Cultivating Computational Thinking Among Students Of Liberal Art In Basic Computer Courses,"Chen, Li and Xia, Jiaoxiong and Tao, Jie",2018
Computational thinking through modeling in language lessons,"Sabitzer, Barbara and Demarle-Meusel, Heike and Jarnig, Maria",2018
Artistic Activity Through Computational Thinking,"Deng, Tzong Sheng",2018
Developing A Unified Model of Teaching Computational Thinking,"Rozali, Nurul Faizah and Zaid, Norasykin Mohd and Noor, Norah Md and Ibrahim, Nor Hasniza",2018
Introducing Computational Thinking into Archival Science Education,"Underwood, William and Weintrop, David and Kurtz, Michael and Marciano, Richard",2018
Exploring Different Unplugged Game-like Activities for Teaching Computational Thinking,"Jagušt, Tomislav and Krzic, Ana Sovic and Gledec, Gordan and Grgić, Mislav and Bojic, Iva",2018
A Free-Choice Social Learning Network for Computational Thinking,"Jamil, Hasan",2018
"Blended Learning of ""Data Structure"" Course Based on Computational Thinking","Tang, Yanqin and Chen, Weiwei and Li, Zhigang and Shi, Lei and Wu, Yongfen",2018
Pair-Programming Curriculum Development of Motion-Based Game for Enhancing Computational Thinking Skills,"Chang, Chih-Kai and Tsai, Yu-Tzu",2018
T{h}inker: A Physical Computing Tool Kit for Computational Thinking,"Narayanan, V. Anantha and Shyamala, C. K. and Shunmuga Velayutham, C.",2018
Computing for the Critters: Exploring Computational Thinking of Children in an Informal Learning Setting,"Ehsan, Hoda and Ohland, Carson and Dandridge, Tikyna and Cardella, Monica",2018
Teaching future teachers to code — Programming and computational thinking for teacher students,"Kaila, E. and Laakso, M-J. and Kurvinen, E.",2018
On computational thinking as a universal skill: A review of the latest research on this ability,"Moreno-León, Jesús and Román-González, Marcos and Robles, Gregorio",2018
Enhancing High-School Students' Computational Thinking with Educational Robotics Learning,"Chookaew, Sasithorn and Howimanporn, Suppachai and Pratumsuwan, Pornjit and Hutamarn, Santi and Sootkaneung, Warin and Wongwatkit, Charoenchai",2018
Scratch Analysis Tool(SAT): A Modern Scratch Project Analysis Tool based on ANTLR to Assess Computational Thinking Skills,"Chang, Zhong and Sun, Yan and Wu, Tin-Yu and Guizani, Mohsen",2018
A Feasibility Study of Arducation Bot : An Educational Robotics and Mobile Application Kit for Computational Thinking Skills,"Phetsrikran, Titiphan and Massagram, Wansuree and Phoka, Thanathorn and Harfield, Antony",2018
Impact of Teaching Approaches to Computational Thinking on High School Students: A Systematic Mapping,"Ribeiro Silva, Laíza and Pedro da Silva, Alan and Toda, Armando and Isotani, Seiji",2018
CT-Blocks: Learning Computational Thinking by Snapping Blocks,"Vinayakumar, R and Soman, KP and Menon, Pradeep",2018
Exploring the Role of Visual Programming Activities in Computational Thinking,"Lin, Chia-Ching and Chao, Po-Yao and Lin, En-Ting and Tzeng, Huei-Lin",2018
Fractal Geometry: Enhancing Computational Thinking with MIT Scratch,"Vinayakumar, R and Soman, KP and Menon, Pradeep",2018
The Development and Challenges of Computational Thinking Board Games,"Wu, Sheng-Yi",2018
Development of Computational Thinking in High School Students: A Case Study in Chile,"González, Felipe and López, Claudia and Castro, Carlos",2018
Scratching Out Problems: Exploring the Use of Computational Thinking for Social Work in Rural India,"Anitha, Parameswari and Babu, Sooraj K. and R., Unnikrishnan and Bhavani, Rao R.",2018
Development and assessment of computational thinking: A methodological proposal and a support tool,"Pérez, Alexis Daniel Fuentes and Valladares, Gara Miranda",2018
The Use of Different Kinds of Robots to Spark Student Interest in Learning Computational Thinking,"Huang, Wei-Yeh and Hu, Chiu-Fan and Wu, Cheng-Chih",2018
Kid Coding Games and Artistic Robots: Attitudes and Gaze Behavior,"Sharma, Kshitij and Papavlasopoulou, Sofia and Giannakos, Michail and Jaccheri, Letizia",2018
What We Can Learn About Student Learning From Open-Ended Programming Projects in Middle School Computer Science,"Grover, Shuchi and Basu, Satabdi and Schank, Patricia",2018
Subgoal Labeled Worked Examples in K-3 Education,"Joentausta, Johanna and Hellas, Arto",2018
American Indian Storytelling with Alice: (Abstract Only),"Micka, Samuel Adam and Fasy, Brittany Terese and Hancock, Stacey A. and Madubuko, Jachiike C. and Theobold, Allison Shay",2018
Computational Creativity Exercises for Improving Student Learning and Performance: (Abstract Only),"Soh, Leen-Kiat and Ingraham, Elizabeth and Shell, Duane F.",2018
Graphics programming in elm develops math knowledge &amp; social cohesion,"Zhang, John and Verma, Anirudh and Sheth, Chinmay and Schankula, Christopher W. and Koehl, Stephanie and Kelly, Andrew and Irfan, Yumna and Anand, Christopher K.",2018
Couplets: Helping Elementary School Students Recognize Structure in Code (Abstract Only),"Touretzky, David S. and Gardner-McCune, Christina and Isaac, Joseph and Tomokiyo, Laura M.",2018
Air Pollution Data Analysis Platform for Computer Science Education Projects: (Abstract Only),"Angelvik, Nina",2018
Qualitative Analysis of Open-ended Comments in Introductory CS Courses: (Abstract Only),"Butler, Zack and Bezakova, Ivona and Fluet, Kimberly",2018
Early Developmental Activities and Computing Proficiency,"Cutts, Quintin and Patitsas, Elizabeth and Cole, Elizabeth and Donaldson, Peter and Alshaigy, Bedour and Gutica, Mirela and Hellas, Arto and Larraza-Mendiluze, Edurne and McCartney, Robert and Riedesel, Charles",2018
Demonstrating the Ability of Elementary School Students to Reason About Programs,"Aggarwal, Ashish and Touretzky, David S. and Gardner-McCune, Christina",2018
Kniwwelino: A Lightweight and WiFi Enabled Prototyping Platform for Children,"Maquil, Val\'{e}rie and Moll, Christian and Schwartz, Lou and Hermen, Johannes",2018
Research on enhancing non-major students' abilities based on constructivism,"Wen, Xinxiu and Yang, Zeping and Wang, Zhanquan",2018
Evaluating the Impact of the Girls Who Code Summer Immersion Program: (Abstract Only),"Clarke, Ryan and Judd, Sarah",2018
"Examining the Impact of Computational Creativity Exercises on College Computer Science Students' Learning, Achievement, Self-Efficacy, and Creativity","Peteranetz, Markeya S. and Wang, Shiyuan and Shell, Duane F. and Flanigan, Abraham E. and Soh, Leen-Kiat",2018
Programming touch and full-body interaction with a remotely controlled robot in a secondary education STEM course,"Merkouris, Alexandres and Chorianopoulos, Konstantinos",2018
A Four Point Student-Led Strategy for Attracting Diverse Small College Commuter Campus Students to Computer Science: (Abstract Only),"Zahuantitla, Gabrielle I. and Holder, Aryanna",2018
A conceptual model for cooperative thinking,"Russo, Daniel and Missiroli, Marcello and Ciancarini, Paolo",2018
Report of the Spanish Computing Scientific Society on Computing Education in Pre-University Stages,"Vel\'{a}zquez-Iturbide, J. \'{A}ngel",2018
MIRTO: an Open-Source Robotic Platform for Education,"Androutsopoulos, K. and Aristodemou, L. and Boender, J. and Bottone, M. and Currie, E. and El-Aroussi, I. and Fields, B. and Gheri, L. and Gorogiannis, N. and Heeney, M. and Micheletti, M. and Loomes, M. and Margolis, M. and Petridis, M. and Piermarteri, A. and Primiero, G. and Raimondi, F. and Weldin, N.",2018
The Teaching Reform of Integration of Theory and Practice with Interest Leading and Ability Training,"Jin, Lan and Su, Ying",2018
Programming the Central Dogma: An Integrated Unit on Computer Science and Molecular Biology Concepts,"Ritz, Anna",2018
Coding or Hacking? Exploring Inaccurate Views on Computing and Computer Scientists among K-6 Learners in Chile,"Gutierrez, Francisco J. and Simmonds, Jocelyn and Casanova, Cecilia and Sotomayor, Cecilia and Hitschfeld, Nancy",2018
Technology Comprehension: Scaling Making into a National Discipline,"Tuhkala, Ari and Wagner, Marie-Louise and Nielsen, Nick and Iversen, Ole Sejer and K\""{a}rkk\""{a}inen, Tommi",2018
EcoMOD: Integrating Computational Thinking into Ecosystems Science Education via Modeling in Immersive Virtual Worlds (Abstract Only),"Dickes, Amanda and Metcalf, Shari and Kamarainen, Amy and Reilly, Joe and Brennan, Karen and Grotzer, Tina and Dede, Chris",2018
The Scope of Autonomy Model: Development of Teaching Materials for Computational Thinking in Primary School,"Carlborg, Niklas and Tyr\'{e}n, Markus and Heath, Carl and Eriksson, Eva",2018
An Architectural Design of ScratchThAI: A conversational agent for Computational Thinking Development using Scratch,"Katchapakirin, Kantinee and Anutariya, Chutiporn",2018
COCONATS: Combining Computational Thinking Didactics and Software Engineering in K-12,"Colombi, Alessandro and Fronza, Ilenia and Pahl, Claus and Basso, Demis",2018
Preparing upper elementary school teachers for integrating computational thinking into regular classroom activities,"Ouyang, Youwen and Hayden, Katherine L. and Remold, Julie",2018
Decomposition: A K-8 Computational Thinking Learning Trajectory,"Rich, Kathryn M. and Binkowski, T. Andrew and Strickland, Carla and Franklin, Diana",2018
Co-de: an online learning platform for computational thinking,"Van de Staey, Zimcke and Verlinde, Tobias and Demoen, Bart and Martens, Bern",2018
Parallel programming course development based on parallel computational thinking,"Chen, Juan and Shen, Li and Yin, Jianping and Zhang, Chunyuan",2018
Using Educational Videos on The Internet as A Form of E-Learning to Support the Development of Computational Thinking,"Dragon, Tom\'{a}\v{s}",2018
Designing an Interactive System as support to the development of Computational Thinking for Children with Cochlear Implants: Extended Abstract,"Henao, Cristhiam and Naranjo, Juan Sebasti\'{a}n and Cano, Sandra and Pe\~{n}e\~{n}ory, Victor M.",2018
"Reported Development of Computational Thinking, Through Computer Science and Programming, and its Benefits for Primary School Students: (Abstract Only)","Duncan, Caitlin",2018
Session details: Paper Session: Computational Thinking #1,"Hawthorne, Elizabeth",2018
Session details: Paper Session: Computational Thinking #2,"Turner, Scott",2018
Increasing Student Self-Efficacy in Computational Thinking via STEM Outreach Programs,"Feldhausen, Russell and Weese, Joshua Levi and Bean, Nathan H.",2018
Improving Assessment of Computational Thinking Through a Comprehensive Framework,"Basso, Demis and Fronza, Ilenia and Colombi, Alessandro and Pahl, Claus",2018
Approaches of Learning and Computational Thinking in Students that get into the Computer Sciences Career,"Villalba-Condori, Klinge Orlando and Cuba-Sayco, Sonia Esther Castro and Ch\'{a}vez, Evelyn Paola Guillen and Deco, Claudia and Bender, Cristina",2018
Exploring the Effect of a Robotics Laboratory on Computational Thinking Skills in Primary School Children Using the Bebras Tasks,"Chiazzese, Giuseppe and Arrigo, Marco and Chifari, Antonella and Lonati, Violetta and Tosto, Crispino",2018
A computational thinking course accessible to non-stem majors,"Kafura, Dennis and Bart, Austin Cory and Chowdhury, Bushra",2018
A Study on the Assessment of Introductory Computational Thinking via Scratch Programming in Primary Schools,"Fagerlund, Janne",2018
Are Children More Motivated with Plugged or Unplugged Approach to Computational Thinking? (Abstract Only),"Jiang, Shan and Wong, Gary K.W.",2018
Effective Models for Integrating Computational Thinking into NYC Elementary Schools: A Proposed Research Agenda (Abstract Only),"Charles, Thea and Oliver, Amber and Mulloy, Kate",2018
Embracing coding mistakes to teach computational thinking,"Harrison, W. Scott and Hanebutte, Nadine",2018
Incorporating Computational Thinking in the Classrooms of Puerto Rico: How a MOOC Served as an Outreach and Recruitment Tool for Computer Science Education,"Ord\'{o}\~{n}ez Franco, Patricia and Carroll-Miranda, Joseph and L\'{o}pez Delgado, Mar\'{\i}a and Gerena L\'{o}pez, Eliud and Rodr\'{\i}guez G\'{o}mez, Grace",2018
Relationship between computational thinking and a measure of intelligence as a general problem-solving ability,"Boom, Kay-Dennis and Bower, Matt and Arguel, Ama\""{e}l and Siemon, Jens and Scholkmann, Antonia",2018
Exploring computational thinking through collaborative problem solving and audio puzzles,"Jordan-Douglass, Anna and Kumar, Vishesh and Woods, Peter J.",2018
A robotics-based approach to foster programming skills and computational thinking: Pilot experience in the classroom of early childhood education,"Gonz\'{a}lez, Yen Air Caballero and Mu\~{n}oz-Repiso, Ana Garc\'{\i}a-Valc\'{a}rcel",2018
Considerations and Technical Pitfalls for Teaching Computational Thinking with BBC micro:bit,"Tyr\'{e}n, Markus and Carlborg, Niklas and Heath, Carl and Eriksson, Eva",2018
A teaching scheme using forerun computing-culture cases for computational-thinking oriented course,"Xu, Yiyi and Liu, Pengfei and Zhao, Jun",2018
A curriculum of computational thinking as a central idea of information &amp; media literacy,"Dengel, Andreas and Heuer, Ute",2018
Computational thinking for all: an experience report on scaling up teaching computational thinking to all students in a major city in Sweden,"Heintz, Fredrik and Mannila, Linda",2018
Using Cultural Responsiveness to Elicit Computational Thinking in Maker Environments: (Abstract Only),"Hadad, Roxana and Hausman Jacobson, C. Meghan and Thomas, Kate and Sol\'{o}rzano, Germania and Kachovska, Mila and Yin, Yue",2018
Increase of confidence for the solution of problems in preuniversity students through Computational Thinking,"Rojas-L\'{o}pez, Arturo and Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e}",2018
Labeling Implicit Computational Thinking in Pizza Pass Gameplay,"Rowe, Elizabeth and Asbell-Clarke, Jodi and Baker, Ryan and Gasca, Santiago and Bardar, Erin and Scruggs, Richard",2018
A new perspective on computational thinking,"Ya\c{s}ar, Osman",2018
A congress for children and computational thinking for everyone,"Sabitzer, Barbara and Demarle-Meusel, Heike",2018
Analysis of Collaborative Learning in a Computational Thinking Class,"Chowdhury, Bushra and Bart, Austin Cory and Kafura, Dennis",2018
Exploration of Outcome-Based Computational Thinking Education Programs for Teachers,"Xu, Yiyi and Liu, Pengfei and Tang, Peihe",2018
From computational thinking to computational empowerment: a 21st century PD agenda,"Iversen, Ole Sejer and Smith, Rachel Charlotte and Dindler, Christian",2018
Introducing Computational Thinking through Non-Programming Science Activities,"Ouyang, Youwen and Hayden, Katherine L. and Remold, Julie",2018
Facilitating Computational Thinking through Digital Fabrication,"Montero, Calkin Suero",2018
Piaget and Computational Thinking,"Zipitr\'{\i}a, Sylvia da Rosa",2018
Infusing computational thinking into middle grade science classrooms: lessons learned,"Catet\'{e}, Veronica and Lytle, Nicholas and Dong, Yihuan and Boulden, Danielle and Akram, Bita and Houchins, Jennifer and Barnes, Tiffany and Wiebe, Eric and Lester, James and Mott, Bradford and Boyer, Kristy",2018
Game modding for computational thinking: an integrated design approach,"Grizioti, Marianthi and Kynigos, Chronis",2018
Using Computational Thinking to Transform Elementary Mathematics Instruction,"Rich, Kathryn M.",2018
Teaching how to teach computational thinking,"Lamprou, Anna and Repenning, Alexander",2018
Fostering Computational Thinking through Problem-Solving at School,"Labusch, Amelie",2018
Teaching computational thinking to Down syndrome students,"Gonz\'{a}lez-Gonz\'{a}lez, Carina and Gonz\'{a}lez, Erika Herrera and Ruiz, Lorenzo Moreno and Infante-Moro, Alfonso and Guzm\'{a}n-Franco, Mar\'{\i}a D.",2018
Psychometric computational thinking test,"Santisteban, Julio and Santisteban-Mu\~{n}oz, Jennifer",2018
Computational Thinking for All: An Experience Report on Scaling up Teaching Computational Thinking to All Students in a Major City in Sweden,"Heintz, Fredrik and Mannila, Linda",2018
Computational thinking and programming education principles,"Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e}",2018
Digital Legacies on Paper: Reading Punchcards with Computer Vision,"Jansen, Gregory",2019
The Teaching of Programming is not the Future but the Present,"Rial-Fernández, Bárbara and Santacruz-Valencia, Liliana Patricia",2019
"Developing a Systemic, Scalable Model to Broaden Participation in Middle School Computer Science","Wiebe, Eric and Barnes, Tiffany and Freeman, Sharon and Frye, David and Maher, Mary Lou and Cao, Lijuan and Dorodchi, Mohsen M and Pugalee, David and Rorrer, Audrey S. and Boulden, Danielle and Cateté, Veronica",2019
Mathematics and programming: marriage or divorce?,"de Souza, Lucas Mendonça and Ferreira, Bernardo Martins and Félix, Igor Moreira and de Oliveira Brandão, Leônidas and Brandão, Anarosa Alves Franco and Pereira, Patricia Alves",2019
"MIPRO 2019, May 20-24, 2019, Opatija Croatia Teaching of computer programming in Bulgarian primary school -- challenges and solutions","Tuparova, D.",2019
Introductory Programming Using Non-Textual Modalities - An Empirical Study on Skill Assessment Using Rainfall Problem,"Thangavelu, S. and Rao, Vibha and Shyamala, C. K. and Velayutham, C. Shunmuga",2019
Tinkercad and Codeblocks in a Summer Course: an Attempt to Explain Observed Engagement and Enthusiasm,"Díaz, Leonel Morales and Hernández, Carlos Morales and Ortiz, Alex Viau and Gaytán-Lugo, Laura Sanely",2019
NoBug’s Snack Bar: A Computational Thinking Serious Game as an Educational Platform,"Vahldick, Adilson and Farah, Paulo Roberto and Marcelino, Maria José and Mendes, António José Nunes",2019
Visual Design Problem-based Learning in a Virtual Environment Improves Computational Thinking and Programming Knowledge,"Banic, Amy and Gamboa, Ruben",2019
Exploring the Effectiveness of Learning Scratch Programming with Code.org,"Yang, Kai-Hsiang and Lin, Hui-Ying",2019
Work in progress: SCRATCHTON,"Palma, Diego and Flores, Del Piero and Miraval, Jean and Rodríguez, Aarón and Espinoza, Daniel and Díaz León, José",2019
Teaching Strategy of Programming Course Guided by Neuroeducation,"Zhang, Jianwei",2019
Looking for Pets: a game for the logical reasoning development,"Pessoa, Marcela and Alencar, Luiz Fábio and Araújo, Lucas and Melo, Rafaela and Pires, Fernanda",2019
Smart City Kids Lab: Creative Computing in Primary School,"Gomes, Cristina Azevedo and Gomes, Helena and Rego, Belmiro and Sousa, Bárbara and Loureiro, Manuela and Rocha, Pedro",2019
Application of Contextual Teaching and Learning model through Interdisciplinary Student Projects – An approach to enhancing Accounting and IT skills,"Banerjee, Rachna and Tarazi, Jumana and Ahli, Moaza Juma Abdulla",2019
RPP for Geocomputation: Partnering on Curriculum in Geography and Computer Science,"Dony, Coline C. and Magdy, Amr and Rey, Sergio and Nara, Atsushi and Herman, Thomas and Solem, Michael",2019
Development of Web-Based Programming Learning Support System with Graph Drawing of Mathematics as a Learning Task,"Iwamoto, Tomoya and Matsumoto, Shimpei",2019
Robotito: programming robots from preschool to undergraduate school level,"Tejera, Gonzalo and Amorin, Guillermo and Sere, Andrés and Capricho, Nicolás and Margenat, Pablo and Visca, Jorge",2019
Analyzing the Impact of Computer Science Workshops on Middle School Teachers,"Morais, Isabel and Bachrach, Mayra S.",2019
Analyzing the Effect of Computational Thinking on Mathematics through Educational Robotics,"Isabelle M. L., Souza and Andrade, Wilkerson L. and Lívia M. R., Sampaio",2019
A National INCLUDES Alliance Effort to Integrate Problem-Solving Skills into Computer Science Curriculum,"Gates, Ann Q. and Villa, Elsa Q. and Hug, Sarah and Convertino, Christina and Strobel, Johannes",2019
Work in progress: Peruvian curricular meshes,"Minaya, Jaime and Marini, Piero and Alfaro, Gonzalo and Tanta, Johan and Socualaya, Fernando and Temoche, Ricardo and Diaz, Jose",2019
Evaluation of the ROOT Robot System and Curriculum to Improve Computational Thinking in Chinese Children,"Liu, Yanting and Rojas, Juan",2019
Designing hybrid physics labs: combining simulation and experiment for teaching computational thinking in first-year engineering,"Fennell, Hayden W. and Lyon, Joseph A. and Magana, Alejandra J. and Rebello, Sanjay and Rebello, Carina M. and Peidrahita, Yuri B.",2019
Introduction to Computational Thinking for K-12 Educators through Distance Learning,"Oliveira, Eduardo C. and Bittencourt, Roberto A. and Trindade, Rosaria P.",2019
Reframing Digital Curation Practices through a Computational Thinking Framework,"Marciano, Richard and Agarrat, Sarah and Frisch, Hannah and Hunt, Margaret Rose and Jain, Kanishka and Kocienda, Genevieve and Krauss, Hannah and Liu, Chenxi and McKinley, Mary and Mir, Danish and Mullane, Connor and Patterson, Emery and Pradhan, Debashish and Santos, James and Schams, Britton and Shiue, Hilary Szu Yin and Silva, Andy Jose and Suri, Mayhah and Turabi, Tahura and Vasselli, Mirielle and Xu, Jiale",2019
Computational Thinking in Archival Science Research and Education,"Underwood, William and Marciano, Richard",2019
Using Topic Modeling to Extract Pre-Service Teachers’ Understandings of Computational Thinking From Their Coding Reflections,"Cutumisu, Maria and Guo, Qi",2019
A Strategy for the Development of Computational Thinking from Game Design Specifications,"Tavares Fernandes, Kleber and Lucena, Marcia and Aranha, Eduardo",2019
Computational Thinking Curriculum for Unmanned Aerial Systems,"Zhang, Shiqi and Stewart, Christopher",2019
4 COMPUTER SCIENCE,"Denning, Peter J. and Tedre, Matti",2019
9 FUTURE COMPUTATION,"Denning, Peter J. and Tedre, Matti",2019
GLOSSARY,"Denning, Peter J. and Tedre, Matti",2019
6 DESIGNING FOR HUMANS,"Denning, Peter J. and Tedre, Matti",2019
PREFACE,"Denning, Peter J. and Tedre, Matti",2019
2 COMPUTATIONAL METHODS,"Denning, Peter J. and Tedre, Matti",2019
3 COMPUTING MACHINES,"Denning, Peter J. and Tedre, Matti",2019
7 COMPUTATIONAL SCIENCE,"Denning, Peter J. and Tedre, Matti",2019
Index,"Denning, Peter J. and Tedre, Matti",2019
EPILOGUE: LESSONS LEARNED,"Denning, Peter J. and Tedre, Matti",2019
REFERENCES AND FURTHER READING,"Denning, Peter J. and Tedre, Matti",2019
Improving the Students Computational Thinking Skills With Collaborative Learning Techniques,"Echeverría, Leovy and Cobos, Ruth and Morales, Mario",2019
Developing Inclusive K-12 Computing Pathways for the League of Innovative Schools,"Burke, Quinn and Roschelle, Jeremy and Angevine, Colin and O’Donnell, Kerri Ann and Smith, Kimberly and Weisgrau, Josh",2019
Benefits of Computational Thinking in Entrepreneurship,"Nuar, Ahmad Najmi Amerhaider and Rozan, Mohd Zaidi Abd",2019
Automatic Classification of Computational Thinking Skills in Elementary School Math Questions,"Costa, Erick J. F. and Campelo, Cláudio E. C. and Campos, Lívia M. R. Sampaio",2019
Developing a Computational Thinking Curriculum for Multilingual Students: An Experience Report,"Jacob, Sharin and Nguyen, Ha and Richardson, Debra and Warschauer, Mark",2019
Development of Mobile Application for The Concept of Pattern Recognition in Computational Thinking for Mathematics Subject,"Abdullah, Abdul Halim and Othman, Muhammad Asnawi and Ismail, Norulhuda and Rahman, Sharifah Nurarfah S. Abd and Mokhtar, Mahani and Zaid, Norasykin Mohd",2019
Application of Concept Map in the Study of Computational Thinking Training,"Xu, Ling and Tong, Ming-Wen and Li, Bin and Meng, Jiang and Fan, Chen-Yao",2019
