Title,Autor,Year
Case for Integrating Computational Thinking and Science in a Low-Resource Setting,"Gautam, Aakash and Bortz, Whitney Elaine Wall and Tatar, Deborah",2017
A first proposal of Pedagogic Conversational Agents to develop Computational Thinking in children,"Urrutia, Elizabeth K. Morales and Oca\~{n}a, Jos\'{e} Miguel and P\'{e}rez-Mar\'{\i}n, Diana and Tamayo, Silvia",2017
"Trastea.club, an initiative to develop computational thinking among young students","Guenaga, Mariluz and Menchaca, Iratxe and Garaizar, Pablo and Egu\'{\i}luz, Andoni",2017
Conceptions and Misconceptions about Computational Thinking among Italian Primary School Teachers,"Corradini, Isabella and Lodi, Michael and Nardelli, Enrico",2017
The Role of Computational Thinking Practices in Making: How Beginning Youth Makers Encounter &amp; Appropriate CT Practices in Making,"Wagh, Aditi and Gravel, Brian and Tucker-Raymond, Eli",2017
"Assessing Implicit Computational Thinking in Zoombinis Gameplay: Pizza Pass, Fleens &amp; Bubblewonder Abyss","Rowe, Elizabeth and Asbell-Clarke, Jodi and Cunningham, Kathryn and Gasca, Santiago",2017
Personalized education using computational thinking and b-learning environment: classroom intervention,"Rojas-L\'{o}pez, Arturo and Garc\'{\i}a-Pe\~{n}alvo, Francisco J.",2017
Development of Computational Thinking Skills through Unplugged Activities in Primary School,"Brackmann, Christian P. and Rom\'{a}n-Gonz\'{a}lez, Marcos and Robles, Gregorio and Moreno-Le\'{o}n, Jes\'{u}s and Casali, Ana and Barone, Dante",2017
"Computational Thinking in Italian Schools: Quantitative Data and Teachers' Sentiment Analysis after Two Years of ""Programma il Futuro""","Corradini, Isabella and Lodi, Michael and Nardelli, Enrico",2017
How presentation affects the difficulty of computational thinking tasks: an IRT analysis,"Lonati, Violetta and Monga, Mattia and Malchiodi, Dario and Morpurgo, Anna",2017
Developing Computational Thinking through a Virtual Robotics Programming Curriculum,"Witherspoon, Eben B. and Higashi, Ross M. and Schunn, Christian D. and Baehr, Emily C. and Shoop, Robin",2017
Bringing computational thinking to teachers' training: a workshop review,"Dodero, Juan Manuel and Mota, Jos\'{e} Miguel and Ruiz-Rube, Iv\'{a}n",2017
Computational thinking as an emergent learning trajectory of mathematics,"Niemel\""{a}, Pia and Partanen, Tiina and Harsu, Maarit and Lepp\""{a}nen, Leo and Ihantola, Petri",2017
Assessing Computational Thinking in CS Unplugged Activities,"Rodriguez, Brandon and Kennicutt, Stephen and Rader, Cyndi and Camp, Tracy",2017
Tasks for Assessing Skills of Computational Thinking,"Palts, Tauno and Pedaste, Margus",2017
Growth Mindset in Computational Thinking Teaching and Teacher Training,"Lodi, Michael",2017
Teaching Computational Thinking to 8-Year-Olds through ScratchJr,"Faber, Hylke H. and van der Ven, Jan Salvador and Wierdsma, Menno D.M.",2017
Promoting computational thinking and creativeness in primary school children,"Chiazzese, Giuseppe and Fulantelli, Giovanni and Pipitone, Vito and Taibi, Davide",2017
Assessing implicit computational thinking in zoombinis gameplay,"Rowe, Elizabeth and Asbell-Clarke, Jodi and Gasca, Santiago and Cunningham, Kathryn",2017
Improving Computational Thinking Using Follow and Give Instructions,"Figueiredo, Jos\'{e} and Garc\'{\i}a-Pe\~{n}alvo, Francisco J.",2017
Parallel computational thinking,"Kirkpatrick, Keith",2017
Computational Thinking App Design Mat: Supporting the Development of Students' Computational Thinking Skills (Abstract Only),"Jimenez, Yerika and Hays, Theodore and Gardner-McCune, Christina",2017
Computational thinking issues,"Garc\'{\i}a-Pe\~{n}alvo, Francisco J.",2017
The Teaching Reform of Integration of Theory and Practice with Interest Leading and Ability Training,"Jin, Lan and Su, Ying",2018
Programming the Central Dogma: An Integrated Unit on Computer Science and Molecular Biology Concepts,"Ritz, Anna",2018
Coding or Hacking? Exploring Inaccurate Views on Computing and Computer Scientists among K-6 Learners in Chile,"Gutierrez, Francisco J. and Simmonds, Jocelyn and Casanova, Cecilia and Sotomayor, Cecilia and Hitschfeld, Nancy",2018
Technology Comprehension: Scaling Making into a National Discipline,"Tuhkala, Ari and Wagner, Marie-Louise and Nielsen, Nick and Iversen, Ole Sejer and K\""{a}rkk\""{a}inen, Tommi",2018
EcoMOD: Integrating Computational Thinking into Ecosystems Science Education via Modeling in Immersive Virtual Worlds (Abstract Only),"Dickes, Amanda and Metcalf, Shari and Kamarainen, Amy and Reilly, Joe and Brennan, Karen and Grotzer, Tina and Dede, Chris",2018
The Scope of Autonomy Model: Development of Teaching Materials for Computational Thinking in Primary School,"Carlborg, Niklas and Tyr\'{e}n, Markus and Heath, Carl and Eriksson, Eva",2018
An Architectural Design of ScratchThAI: A conversational agent for Computational Thinking Development using Scratch,"Katchapakirin, Kantinee and Anutariya, Chutiporn",2018
COCONATS: Combining Computational Thinking Didactics and Software Engineering in K-12,"Colombi, Alessandro and Fronza, Ilenia and Pahl, Claus and Basso, Demis",2018
Preparing upper elementary school teachers for integrating computational thinking into regular classroom activities,"Ouyang, Youwen and Hayden, Katherine L. and Remold, Julie",2018
Decomposition: A K-8 Computational Thinking Learning Trajectory,"Rich, Kathryn M. and Binkowski, T. Andrew and Strickland, Carla and Franklin, Diana",2018
Co-de: an online learning platform for computational thinking,"Van de Staey, Zimcke and Verlinde, Tobias and Demoen, Bart and Martens, Bern",2018
Parallel programming course development based on parallel computational thinking,"Chen, Juan and Shen, Li and Yin, Jianping and Zhang, Chunyuan",2018
Using Educational Videos on The Internet as A Form of E-Learning to Support the Development of Computational Thinking,"Dragon, Tom\'{a}\v{s}",2018
Designing an Interactive System as support to the development of Computational Thinking for Children with Cochlear Implants: Extended Abstract,"Henao, Cristhiam and Naranjo, Juan Sebasti\'{a}n and Cano, Sandra and Pe\~{n}e\~{n}ory, Victor M.",2018
"Reported Development of Computational Thinking, Through Computer Science and Programming, and its Benefits for Primary School Students: (Abstract Only)","Duncan, Caitlin",2018
Session details: Paper Session: Computational Thinking #1,"Hawthorne, Elizabeth",2018
Session details: Paper Session: Computational Thinking #2,"Turner, Scott",2018
Increasing Student Self-Efficacy in Computational Thinking via STEM Outreach Programs,"Feldhausen, Russell and Weese, Joshua Levi and Bean, Nathan H.",2018
Improving Assessment of Computational Thinking Through a Comprehensive Framework,"Basso, Demis and Fronza, Ilenia and Colombi, Alessandro and Pahl, Claus",2018
Approaches of Learning and Computational Thinking in Students that get into the Computer Sciences Career,"Villalba-Condori, Klinge Orlando and Cuba-Sayco, Sonia Esther Castro and Ch\'{a}vez, Evelyn Paola Guillen and Deco, Claudia and Bender, Cristina",2018
Exploring the Effect of a Robotics Laboratory on Computational Thinking Skills in Primary School Children Using the Bebras Tasks,"Chiazzese, Giuseppe and Arrigo, Marco and Chifari, Antonella and Lonati, Violetta and Tosto, Crispino",2018
A computational thinking course accessible to non-stem majors,"Kafura, Dennis and Bart, Austin Cory and Chowdhury, Bushra",2018
A Study on the Assessment of Introductory Computational Thinking via Scratch Programming in Primary Schools,"Fagerlund, Janne",2018
Are Children More Motivated with Plugged or Unplugged Approach to Computational Thinking? (Abstract Only),"Jiang, Shan and Wong, Gary K.W.",2018
Effective Models for Integrating Computational Thinking into NYC Elementary Schools: A Proposed Research Agenda (Abstract Only),"Charles, Thea and Oliver, Amber and Mulloy, Kate",2018
Embracing coding mistakes to teach computational thinking,"Harrison, W. Scott and Hanebutte, Nadine",2018
Incorporating Computational Thinking in the Classrooms of Puerto Rico: How a MOOC Served as an Outreach and Recruitment Tool for Computer Science Education,"Ord\'{o}\~{n}ez Franco, Patricia and Carroll-Miranda, Joseph and L\'{o}pez Delgado, Mar\'{\i}a and Gerena L\'{o}pez, Eliud and Rodr\'{\i}guez G\'{o}mez, Grace",2018
Relationship between computational thinking and a measure of intelligence as a general problem-solving ability,"Boom, Kay-Dennis and Bower, Matt and Arguel, Ama\""{e}l and Siemon, Jens and Scholkmann, Antonia",2018
Exploring computational thinking through collaborative problem solving and audio puzzles,"Jordan-Douglass, Anna and Kumar, Vishesh and Woods, Peter J.",2018
A robotics-based approach to foster programming skills and computational thinking: Pilot experience in the classroom of early childhood education,"Gonz\'{a}lez, Yen Air Caballero and Mu\~{n}oz-Repiso, Ana Garc\'{\i}a-Valc\'{a}rcel",2018
Considerations and Technical Pitfalls for Teaching Computational Thinking with BBC micro:bit,"Tyr\'{e}n, Markus and Carlborg, Niklas and Heath, Carl and Eriksson, Eva",2018
A teaching scheme using forerun computing-culture cases for computational-thinking oriented course,"Xu, Yiyi and Liu, Pengfei and Zhao, Jun",2018
A curriculum of computational thinking as a central idea of information &amp; media literacy,"Dengel, Andreas and Heuer, Ute",2018
Computational thinking for all: an experience report on scaling up teaching computational thinking to all students in a major city in Sweden,"Heintz, Fredrik and Mannila, Linda",2018
Using Cultural Responsiveness to Elicit Computational Thinking in Maker Environments: (Abstract Only),"Hadad, Roxana and Hausman Jacobson, C. Meghan and Thomas, Kate and Sol\'{o}rzano, Germania and Kachovska, Mila and Yin, Yue",2018
Increase of confidence for the solution of problems in preuniversity students through Computational Thinking,"Rojas-L\'{o}pez, Arturo and Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e}",2018
Labeling Implicit Computational Thinking in Pizza Pass Gameplay,"Rowe, Elizabeth and Asbell-Clarke, Jodi and Baker, Ryan and Gasca, Santiago and Bardar, Erin and Scruggs, Richard",2018
A new perspective on computational thinking,"Ya\c{s}ar, Osman",2018
A congress for children and computational thinking for everyone,"Sabitzer, Barbara and Demarle-Meusel, Heike",2018
Analysis of Collaborative Learning in a Computational Thinking Class,"Chowdhury, Bushra and Bart, Austin Cory and Kafura, Dennis",2018
Exploration of Outcome-Based Computational Thinking Education Programs for Teachers,"Xu, Yiyi and Liu, Pengfei and Tang, Peihe",2018
From computational thinking to computational empowerment: a 21st century PD agenda,"Iversen, Ole Sejer and Smith, Rachel Charlotte and Dindler, Christian",2018
Introducing Computational Thinking through Non-Programming Science Activities,"Ouyang, Youwen and Hayden, Katherine L. and Remold, Julie",2018
Facilitating Computational Thinking through Digital Fabrication,"Montero, Calkin Suero",2018
Piaget and Computational Thinking,"Zipitr\'{\i}a, Sylvia da Rosa",2018
Infusing computational thinking into middle grade science classrooms: lessons learned,"Catet\'{e}, Veronica and Lytle, Nicholas and Dong, Yihuan and Boulden, Danielle and Akram, Bita and Houchins, Jennifer and Barnes, Tiffany and Wiebe, Eric and Lester, James and Mott, Bradford and Boyer, Kristy",2018
Game modding for computational thinking: an integrated design approach,"Grizioti, Marianthi and Kynigos, Chronis",2018
Using Computational Thinking to Transform Elementary Mathematics Instruction,"Rich, Kathryn M.",2018
Teaching how to teach computational thinking,"Lamprou, Anna and Repenning, Alexander",2018
Fostering Computational Thinking through Problem-Solving at School,"Labusch, Amelie",2018
Teaching computational thinking to Down syndrome students,"Gonz\'{a}lez-Gonz\'{a}lez, Carina and Gonz\'{a}lez, Erika Herrera and Ruiz, Lorenzo Moreno and Infante-Moro, Alfonso and Guzm\'{a}n-Franco, Mar\'{\i}a D.",2018
Psychometric computational thinking test,"Santisteban, Julio and Santisteban-Mu\~{n}oz, Jennifer",2018
Computational Thinking for All: An Experience Report on Scaling up Teaching Computational Thinking to All Students in a Major City in Sweden,"Heintz, Fredrik and Mannila, Linda",2018
Computational thinking and programming education principles,"Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e}",2018
"Personalized Assessment Worksheets for Scratch (PAWS): Exploring a Bridge between Interviews, Written Assessments, and Artifact Analysis","Salac, Jean",2019
Programming to learn in Italian primary school,"Benvenuti, Martina and Chioccariello, Augusto and Giammoro, Giorgia",2019
Designing for Integrated K-5 Computing and Literacy through Story-making Activities,"Whyte, Robert and Ainsworth, Shaaron and Medwell, Jane",2019
Developing Implementation Measures for K-12 Computer Science Curriculum Materials,"Rutstein, Daisy W. and Xu, Yuning and McElhaney, Kevin and Bienkowski, Marie",2019
Rethinking Debugging as Productive Failure for CS Education,"Kafai, Yasmin B. and DeLiema, David and Fields, Deborah A. and Lewandowski, Gary and Lewis, Colleen",2019
Building Computational Creativity in an Online Course for Non-Majors,"Peteranetz, Markeya S. and Soh, Leen-Kiat and Ingraham, Elizabeth",2019
Scaffolded Training Environment for Physics Programming (STEPP): Modeling High School Physics using Concept Maps and State Machines,"Kitagawa, Midori and Fishwick, Paul and Kesden, Michael and Urquhart, Mary and Guadagno, Rosanna and Jin, Rong and Tran, Ngoc and Omogbehin, Erik and Prakash, Aditya and Awaraddi, Priyanka and Hale, Baily and Suura, Ken and Raj, Aniket and Stanfield, James and Vo, Henry",2019
Integrating Computational Modeling in K-12 STEM Classrooms,"Biswas, Gautam and Hutchins, Nicole and L\'{e}deczi, \'{A}kos and Grover, Shuchi and Basu, Satabdi",2019
A K-8 Debugging Learning Trajectory Derived from Research Literature,"Rich, Kathryn M. and Strickland, Carla and Binkowski, T. Andrew and Franklin, Diana",2019
Findings from a Multi-year Study of CT in K-2 Students in Formal and Informal Settings,"Lowe, Tony and Brophy, Sean and Cardella, Monica",2019
A Qualitative Content Analysis of K-8 Coding Curriculum,"Floyd, Steven",2019
An Expansively-framed Unplugged Weaving Sequence Intended to Bear Computational Fruit of the Loom,"Lee, Victor R. and Vincent, Heidee",2019
Observations on the Gaps and Opportunities for Geo computation,"Sinton, Diana S.",2019
"Development of a Questionnaire on Self-concept, Motivational Beliefs, and Attitude Towards Programming","Leifheit, Luzia and Tsarava, Katerina and Moeller, Korbinian and Ostermann, Klaus and Golle, Jessika and Trautwein, Ulrich and Ninaus, Manuel",2019
Using children's literature to introduce computing principles and concepts in primary schools: work in progress,"Twigg, Sarah and Blair, Lynne and Winter, Emily",2019
An Examination of Abstraction in K-12 Computer Science Education,"Liebe, Christine and Camp, Tracy",2019
Programming Embodied Interactions with a Remotely Controlled Educational Robot,"Merkouris, Alexandros and Chorianopoulos, Konstantinos",2019
Recognizing and Questioning the CT Education Paradigm,"Kite, Vance and Park, Soonhye and Wiebe, Eric",2019
Digital and Physical Fabrication as Multimodal Learning: Understanding Youth Computational Thinking When Making Integrated Systems Through Bidirectionally Responsive Design,"Richard, Gabriela T. and Giri, Sagun",2019
Is My Game OK Dr. Scratch? Exploring Programming and Computational Thinking Development via Metrics in Student-Designed Serious Games for STEM,"Troiano, Giovanni Maria and Snodgrass, Sam and Arg\i{}mak, Erin\c{c} and Robles, Gregorio and Smith, Gillian and Cassidy, Michael and Tucker-Raymond, Eli and Puttick, Gillian and Harteveld, Casper",2019
CSpathshala: bringing computational thinking to schools,"Shah, Vipul",2019
The Zones of Proximal Flow Tutorial: Designing Computational Thinking Cliffhangers,"Basawapatna, Ashok and Repenning, Alexander and Savignano, Mark",2019
"From Theory Bias to Theory Dialogue: Embracing Cognitive, Situated, and Critical Framings of Computational Thinking in K-12 CS Education","Kafai, Yasmin and Proctor, Chris and Lui, Debora",2019
The computational puzzle design framework: a design guide for games teaching computational thinking,"Jiang, Xina and Harteveld, Casper and Huang, Xinyuan and Fung, Anthony Y. H.",2019
CodeNC: Integrating Computational Thinking into K-12 Instructional Activities using Animated Videos,"Nguyen, N. Rich and Poliakova, Iuliia and Meduri, Sahithi and Hutcheson, Joshua and Ke, Ryan",2019
Infusing Computing: Analyzing Teacher Programming Products in K-12 Computational Thinking Professional Development,"Dong, Yihuan and Catet\'{e}, Veronica and Lytle, Nicholas and Isvik, Amy and Barnes, Tiffany and Jocius, Robin and Albert, Jennifer and Joshi, Deepti and Robinson, Richard and Andrews, Ashley",2019
PRADA: A Practical Model for Integrating Computational Thinking in K-12 Education,"Dong, Yihuan and Catete, Veronica and Jocius, Robin and Lytle, Nicholas and Barnes, Tiffany and Albert, Jennifer and Joshi, Deepti and Robinson, Richard and Andrews, Ashley",2019
"Use, Modify, Create: Comparing Computational Thinking Lesson Progressions for STEM Classes","Lytle, Nicholas and Catet\'{e}, Veronica and Boulden, Danielle and Dong, Yihuan and Houchins, Jennifer and Milliken, Alexandra and Isvik, Amy and Bounajim, Dolly and Wiebe, Eric and Barnes, Tiffany",2019
Geo computation with open-source software under Linux: Hands-on training for computational thinking and skills,"Amatulli, Giuseppe and Sethi, Tushar",2019
On the Training Model of Interdisciplinary Talents by Computational Thinking and General Education Program,"Quan, Yujuan and Liu, Xiaoli and Lin, Longxin",2019
Implementation of Unplugged Teaching Activities to Foster Computational Thinking Skills in Primary School from a Gender Perspective,"Torres-Torres, Yucnary-Daitiana and Rom\'{a}n-Gonz\'{a}lez, Marcos and P\'{e}rez-Gonz\'{a}lez, Juan-Carlos",2019
Exploring the Definition of Computational Thinking in Research and the Classroom,"Lowe, Tony and Brophy, Sean and Cardella, Monica",2019
Development of a Lean Computational Thinking Abilities Assessment for Middle Grades Students,"Wiebe, Eric and London, Jennifer and Aksit, Osman and Mott, Bradford W. and Boyer, Kristy Elizabeth and Lester, James C.",2019
"Why programmers should curb their enthusiasm, and thinking about computational thinking","Bugayenko, Yegor and Guzdial, Mark",2019
Support of Teacher's Work in the Field of Development of Computational Thinking Through E-Learning Resources,"Dragon, Tom\'{a}\v{s}",2019
Session details: Paper Session: Computational Thinking 2,"Ray, Meg",2019
Assessing In-service Teachers' Development of Computational Thinking Practices in Teacher Development Courses,"Kong, Siu-Cheung and Lao, Andrew Chan-Chio",2019
Integrating Computational Thinking in Informal and Formal Science and Math Activities for Preschool Learners,"Grover, Shuchi and Dominguez, Ximena and Kamdar, Danae and Vahey, Phil and Moorthy, Savitha and Rafanan, Ken and Gracely, Sara",2019
GeoEd'19: Proceedings of the 1st ACM SIGSPATIAL International Workshop on Geo-computational Thinking in Education,Sin Valor,2019
Sports Analytics as a Context for Computational Thinking in K-12 Education,"Floyd, Steven Paul and Sorbara, Luigi",2019
From computational thinking to computational action,"Tissenbaum, Mike and Sheldon, Josh and Abelson, Hal",2019
Computational thinking should just be good thinking,"Guzdial, Mark and Kay, Alan and Norris, Cathie and Soloway, Elliot",2019
Recognizing Possibilities of Computational Thinking When Teaching First-degree Equations: A Classroom Case,"Barbosa, Luciana Leal da Silva and Maltempi, Marcus Vinicius",2019
An exploratory study of augmented embodiment for computational thinking,"Chung, Cheng-Yu and Hsiao, I-Han",2019
Initial learning scenarios based on the computational thinking evaluation for the course Programming fundamentals at INACAP,"Rojas-L\'{o}pez, Arturo and Garc\'{\i}a-Pe\~{n}alvo, Francisco J.",2019
The Effect of Learning Analytics System towards Learner's Computational Thinking Capabilities,"Jeon, Inseong and Song, Ki-Sang",2019
Learning computational thinking and social skills development in young children through problem solving with educational robotics,"Caballero-Gonzalez, Yen-Air and Mu\~{n}oz-Repiso, Ana Garc\'{\i}a-Valc\'{a}rcel and Garc\'{\i}a-Holgado, Alicia",2019
Designing a Middle School Science Curriculum that Integrates Computational Thinking and Sensor Technology,"Gendreau Chakarov, Alexandra and Recker, Mimi and Jacobs, Jennifer and Van Horne, Katie and Sumner, Tamara",2019
Computational Thinking in the Making: Lessons for Second Graders in a STEM Computer Science Immersion School,"Scheppegrell, Lindsey and Hiatt, Elyse and Okerlund, Johanna and Wilson, David",2019
Session details: Metacognition and Computational Thinking,"Montero, Calkin Suero",2019
Assessing Middle School Students' Computational Thinking Through Programming Trajectory Analysis,"Akram, Bita and Min, Wookhee and Wiebe, Eric and Mott, Bradford and Boyer, Kristy Elizabeth and Lester, James",2019
"Widening the scope of FabLearn Research: Integrating Computational Thinking, Design and Making","Eriksson, Eva and Iversen, Ole Sejer and Baykal, G\""{o}k\c{c}e Elif and Van Mechelen, Maarten and Smith, Rachel and Wagner, Marie-Louise and Fog, Bjarke Vognstrup and Klokmose, Clemens and Cumbo, Bronwyn and Hjorth, Arthur and Musaeus, Line Have and Petersen, Marianne Graves and Bouvin, Niels Olof",2019
Establishing Computational Thinking as Just Another Tool in the Problem Solving Tool Box,"Fleenor, Hillary",2019
A Systematic Review of Computational Thinking Approach for Programming Education in Higher Education Institutions,"Agbo, Friday Joseph and Oyelere, Solomon Sunday and Suhonen, Jarkko and Adewumi, Sunday",2019
Do we really need computational thinking?,"Nardelli, Enrico",2019
Analysis of the relationship between computational thinking and mathematical abstraction in primary education,"Chaabi, Hasnaa and Azmani, Amina and Dodero, Juan Manuel",2019
HyperCubes: A Playful Introduction to Computational Thinking in Augmented Reality,"Fuste, Anna and Schmandt, Chris",2019
User interface design analysis pertaining to computational thinking framework,"Semiawan, Transmissia",2019
CodyColor: Design of a Massively Multiplayer Online Game to Develop Computational Thinking Skills,"Klopfenstein, Lorenz Cuno and Delpriori, Saverio and Maldini, Riccardo and Bogliolo, Alessandro",2019
Computational Thinking as Play: Experiences of Children who are Blind or Low Vision in India,"India, Gesu and Ramakrishna, Geetha and Bisht, Jyoti and Swaminathan, Manohar",2019
RoboSTEAM - A Challenge Based Learning Approach for integrating STEAM and develop Computational Thinking,"Conde, Miguel \'{A}. and Fern\'{a}ndez, Camino and Alves, Jonny and Ramos, Mar\'{\i}a-Jo\~{a}o and Celis-Tena, Susana and Gon\c{c}alves, Jos\'{e} and Lima, Jos\'{e} and Reimann, Daniela and Jormanainen, Ilkka and Pe\~{n}alvo, Francisco J. Garc\'{\i}a",2019
Combining Block-Based Programming and Hardware Prototyping to Foster Computational Thinking,"Fronza, Ilenia and Corral, Luis and Pahl, Claus",2019
A Teacher Workshop for Introducing Computational Thinking in Rural and Vulnerable Environments,"Simmonds, Jocelyn and Gutierrez, Francisco J. and Casanova, Cecilia and Sotomayor, Cecilia and Hitschfeld, Nancy",2019
Computational thinking with the web crowd using CodeMapper,"Vanvorce, Patrick and Jamil, Hasan M.",2019
Using cultural viewpoint metaphors in the analysis of computational thinking teaching,"de Oliveira, Gabriela A. Araujo and Assun\c{c}\~{a}o, Oto Braz and Prates, Raquel Oliveira",2019
How Many Abilities Can We Measure in Computational Thinking? A Study on Bebras Challenge,"Araujo, Ana Liz Souto O. and Andrade, Wilkerson L. and Guerrero, Dalton D. Serey and Melo, Monilly Ramos Araujo",2019
A Web Prototype to Teach Music and Computational Thinking Through Building Blocks,"Barat\`{e}, Adriano and Ludovico, Luca A. and Mauro, Davide A.",2019
Developing Student's Computational Thinking through Agent-Based Modeling in Secondary Education,"Musaeus, Line Have",2019
Integrating Computational Thinking into the Process of Learning Artificial Intelligence,"Shih, Wen-Chung",2019
"Computational Thinking in the Danish High School: Learning Coding, Modeling, and Content Knowledge with NetLogo","Musaeus, Line Have and Musaeus, Peter",2019
Developing Chinese Elementary School Students' Computational Thinking: A Convergent Cognition Perspective,"Liu, Yaqin and Ma, Zhiqiang and Qian, Yizhou",2019
Eye Tracking to Evaluate Comprehension of Computational Thinking,"Arslanyilmaz, Abdurrahman and Corpier, Kendra",2019
Infusing Computational Thinking Across Disciplines: Reflections &amp; Lessons Learned,"Pollock, Lori and Mouza, Chrystalla and Guidry, Kevin R. and Pusecker, Kathleen",2019
Cognitive Correlates of Computational Thinking: Evaluation of a Blended Unplugged/Plugged-In Course,"Tsarava, Katerina and Leifheit, Luzia and Ninaus, Manuel and Rom\'{a}n-Gonz\'{a}lez, Marcos and Butz, Martin V. and Golle, Jessika and Trautwein, Ulrich and Moeller, Korbinian",2019
Interpretation of computational thinking evaluation results for enrollment prediction,"Rojas-L\'{o}pez, Arturo and Garc\'{\i}a-Pe\~{n}alvo, Francisco J.",2019
Primary School Teachers' Conceptions of Computational Thinking,"Garvin, Megean and Killen, Heather and Plane, Jan and Weintrop, David",2019
Thinking about Computational Thinking: Lessons from Education Research,"Grover, Shuchi",2019
On the Epistemological Aspects of Geo-Computational Thinking and Curriculum Design,"Xiao, Ningchuan",2019
Bringing Computational Thinking to Hospital Classrooms,"Gonz\'{a}lez-Gonz\'{a}lez, Carina S. and C\'{a}ceres-Garc\'{\i}a, Lorena and Violant-Holz, Ver\'{o}nica",2019
Computational Thinking Bins: Outreach and More,"Morrison, Briana B. and Dorn, Brian and Friend, Michelle",2019
A Framework for Decomposition in Computational Thinking,"Rich, Peter J. and Egan, Garrett and Ellsworth, Jordan",2019
Computational Thinking At Primary School: Didactical and Psychological Aspects,"Moschella, Marialaura",2019
Computational thinking and robotics in education,"Garc\'{\i}a-Pe\~{n}alvo, Francisco Jos\'{e} and Conde, Miguel \'{A}. and Gon\c{c}alves, Jos\'{e} and Lima, Jos\'{e}",2019
"Geo-Computational Thinking in the Third Grade: Making Computational Thinking Truly ""For Everyone, Everywhere""","Hammond, Thomas C. and Oltman, Julia and Manfra, Meghan M.",2019
VWorld: an immersive VR system for learning programming,"Jin, Qiao and Liu, Yu and Yuan, Ye and Yarosh, Lana and Rosenberg, Evan Suma",2020
Eliciting Student Scratch Script Understandings via Scratch Charades,"Franklin, Diana and Salac, Jean and Thomas, Cathy and Sekou, Zene and Krause, Sue",2020
"P12 Computing in Italy, England and Alabama, USA","Maiorana, Francesco and Csizmadia, Andrew P. and Richards, Gretchen M.",2020
Creating Tutorial Materials as Lecture Supplements by Integrating Drawing Tablet and Video Capturing/Sharing,"Wang, Chen-Wei",2020
In Pursuit of CS-based Educational Content Suitable for Broader Audiences,"Winter, Victor and Diaz-Kelsey, Judith Monarrez",2020
An Analysis of Use-Modify-Create Pedagogical Approach's Success in Balancing Structure and Student Agency,"Franklin, Diana and Coenraad, Merijke and Palmer, Jennifer and Eatinger, Donna and Zipp, Anna and Anaya, Marco and White, Max and Pham, Hoang and G\""{o}kdemir, Ozan and Weintrop, David",2020
Escape Room Game for CT Learning Activities in the Primary School,"Kahila, Juho and Parkki, Tuomo and Gr\""{o}hn, Anssi and Karvinen, Atte and Telimaa, Elmeri and Riikonen, Pekka and Tiitta, Riku and Haantio, Pasi and Kein\""{a}nen, Anssi and Kerkk\""{a}nen, Tero and Jormanainen, Ilkka and Penttinen, Silja and Tedre, Matti",2020
Learners' perspectives on block-based programming environments: code.org vs. scratch,"Krugel, Johannes and Ruf, Alexander",2020
10 Binary Games for Computer Science Education,"Wright, Hannah and Aycock, John",2020
Introducing Middle School Students to Programmable Sensor Technologies Through an Immersive Experience,"Gendreau Chakarov, Alexandra",2020
A Hands-On Cybersecurity Curriculum Using a Robotics Platform,"Yett, Bernard and Hutchins, Nicole and Stein, Gordon and Zare, Hamid and Snyder, Caitlin and Biswas, Gautam and Metelko, Mary and L\'{e}deczi, \'{A}kos",2020
Plethora of Skills: Play-Learn-Practice-Invent-Share,"Gal-Ezer, Judith and Szekely, Smadar and Marelly, Rami",2020
"Representation, navigation and exploration: a three layered approach on learning trajectories","Vieira, Jos\'{e} M. F. and Zaina, Luciana A. M.",2020
Introducing Coding through Tabletop Board Games and Their Digital Instantiations across Elementary Classrooms and School Libraries,"Lee, Victor R. and Poole, Frederick and Clarke-Midura, Jody and Recker, Mimi and Rasmussen, Melissa",2020
Diagramming as a Strategy for Primary/Elementary-Age Program Comprehension,"Salac, Jean",2020
"Comprehending Code: Understanding the Relationship between Reading and Math Proficiency, and 4th-Grade CS Learning Outcomes","Salac, Jean and Thomas, Cathy and Twarek, Bryan and Marsland, William and Franklin, Diana",2020
Exploring Student Behavior Using the TIPP&amp;SEE Learning Strategy,"Franklin, Diana and Salac, Jean and Crenshaw, Zachary and Turimella, Saranya and Klain, Zipporah and Anaya, Marco and Thomas, Cathy",2020
"""We'll be Scratching all the Time""","Killen, Heather and Coenraad, Merijke and Cabrera, Lautaro and Mills, Kelly and Ketelhut, Diane Jass and Plane, Jan",2020
FLAMES: A Socially Relevant Computing Experience for High School Students,"Isvik, Amy",2020
Can Majoring in Computer Science Improve General Problem-solving Skills?,"Salehi, Shima and Wang, Karen D. and Toorawa, Ruqayya and Wieman, Carl",2020
Opening the Black Box: Investigating Student Understanding of Data Displays Using Programmable Sensor Technology,"Gendreau Chakarov, Alexandra and Biddy, Quentin and Jacobs, Jennifer and Recker, Mimi and Sumner, Tamara",2020
TIPP&amp;SEE: A Learning Strategy to Guide Students through Use - Modify Scratch Activities,"Salac, Jean and Thomas, Cathy and Butler, Chloe and Sanchez, Ashley and Franklin, Diana",2020
